"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.267020342E0,9.704533964E-2,-1.223093271E-1,-1.740217209E-1
2.277048342E0,7.695840299E-2,-1.250778437E-1,-2.014217377E-1
2.296860342E0,7.462261617E-2,-1.329931021E-1,-1.604318619E-1
2.306941342E0,7.267849147E-2,-1.339083910E-1,-1.267337799E-1
2.317417342E0,7.209891081E-2,-1.425333619E-1,-1.360864639E-1
2.336862342E0,6.267718971E-2,-1.487437487E-1,-1.835689545E-1
2.347098342E0,5.726596713E-2,-1.492614150E-1,-1.582164764E-1
2.366871342E0,5.199190974E-2,-1.512498856E-1,-1.769075394E-1
2.376881342E0,3.761051595E-2,-1.597594023E-1,-1.455268860E-1
2.397112342E0,4.288601875E-2,-1.516123414E-1,-1.749248505E-1
2.416996342E0,7.898884416E-1,2.267762423E-1,3.520774841E-1
2.437263342E0,4.448130131E0,1.830222368E0,4.861049652E-1
2.456890342E0,4.280804157E0,2.181621313E0,-1.009896278E0
2.476876342E0,1.823998570E0,8.739801049E-1,-6.915483475E-1
2.486970342E0,1.821492314E0,-6.165038943E-1,-1.829844475E0
2.506890342E0,-3.410991430E-1,-8.874589801E-1,1.352411270E0
2.527325342E0,-4.440332055E-1,-8.521255851E-1,1.088401794E0
2.546901342E0,-5.299174190E-1,-8.925985098E-1,-3.046236038E-1
2.557526342E0,-5.083088279E-1,-9.067136645E-1,-1.515370369E0
2.576938342E0,-7.408105135E-1,-9.982793927E-1,-8.422584534E-1
2.596878342E0,-8.795274496E-1,-9.234665036E-1,-2.226057053E-1
2.607048342E0,-1.084417105E0,-8.968122005E-1,7.771072388E-1
2.626864342E0,-1.076497793E0,-8.534444571E-1,-3.470916748E-1
2.646851342E0,-1.127436399E0,-8.903034925E-1,-7.652254105E-1
2.666807342E0,-1.154639959E0,-8.686746359E-1,-1.026637077E0
2.676845342E0,-1.190204382E0,-8.382008076E-1,-6.301088333E-1
2.687069342E0,-1.269046307E0,-8.087257743E-1,-1.182880402E-1
2.707099342E0,-1.318984628E0,-8.141488433E-1,1.513414383E-1
2.726989342E0,-1.264681220E0,-8.258658648E-1,-2.347707748E-1
2.746808342E0,-1.154071093E0,-7.722293735E-1,-1.020421028E0
2.756844342E0,-1.144829273E0,-7.633649707E-1,-9.199504852E-1
2.777106342E0,-1.148361802E0,-7.436498404E-1,-2.520132065E-1
2.796952342E0,-1.057021379E0,-7.168743610E-1,2.144641876E-1
2.816818342E0,-8.795452118E-1,-6.639140248E-1,-5.071067810E-1
2.827428342E0,-7.917787433E-1,-6.618798375E-1,-7.041530609E-1
2.847061342E0,-6.825094819E-1,-6.545733809E-1,-3.909025192E-1
2.866972342E0,-5.729764104E-1,-5.866660476E-1,3.334016800E-1
2.886875342E0,-3.776345849E-1,-5.310349464E-1,3.096265793E-1
2.897169342E0,-2.809840143E-1,-4.968733191E-1,7.201290131E-2
2.916780342E0,-8.716943860E-2,-4.572040439E-1,-3.280401230E-1
2.926829342E0,-2.784594893E-3,-4.186228514E-1,-3.236265182E-1
2.936957342E0,9.284765273E-2,-3.867200613E-1,-1.931982040E-1
2.957343342E0,2.598300576E-1,-2.718848586E-1,2.211847305E-1
2.976867342E0,4.451755881E-1,-1.909366846E-1,3.185501099E-1
2.986922342E0,6.090794802E-1,-1.037336588E-1,-1.154708862E-2
3.007381342E0,7.530692220E-1,-2.074548602E-2,-2.925710678E-1
3.027007342E0,4.741121531E-1,3.838434815E-2,-1.438608170E-1
3.037331342E0,5.416935682E-1,9.401881695E-2,-5.083084106E-4
3.056872342E0,6.609406471E-1,1.964345276E-1,1.209640503E-1
3.067571342E0,7.000905275E-1,2.278754562E-1,1.974487305E-2
3.087374342E0,7.619631290E-1,3.040207922E-1,-2.856254578E-1
3.106946342E0,8.359531164E-1,3.622485399E-1,-3.883514404E-1
