"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.967799978E0,1.100315750E-1,1.672484756E0,-3.385639191E-2
2.987290978E0,1.144373417E-1,1.722580552E0,-7.554817200E-2
2.997400978E0,1.209706664E-1,1.747786403E0,-1.157760620E-1
3.017220978E0,1.095135808E-1,1.754225969E0,-8.563518524E-2
3.027351978E0,1.074090302E-1,1.767459154E0,-9.309864044E-2
3.047231978E0,8.342990279E-2,1.744843483E0,-1.264524460E-1
3.067365978E0,7.196655869E-2,1.681431770E0,-1.305370331E-1
3.087286978E0,4.324162006E-2,1.608651996E0,-1.089916229E-1
3.107337978E0,1.501744986E-2,1.514909506E0,-9.661960602E-2
3.127433978E0,-1.351070404E-2,1.391960502E0,-1.058206558E-1
3.147700978E0,-4.096168280E-2,1.261731029E0,-8.612060547E-2
3.167349978E0,-7.645466924E-2,1.115930796E0,-3.730773926E-2
3.177477978E0,-9.461167455E-2,1.029875040E0,-3.007888794E-2
3.187533978E0,-9.960988164E-2,9.618698359E-1,-4.297542572E-2
3.207298978E0,-1.219426394E-1,8.045006990E-1,-4.062938690E-2
3.227451978E0,-1.307985187E-1,6.352770925E-1,-1.343059540E-2
3.247394978E0,-1.499018669E-1,4.097294509E-1,-1.196098328E-2
3.257512978E0,-1.574507058E-1,3.458759785E-1,-1.811599731E-2
3.268934978E0,-1.545766592E-1,2.727112174E-1,-1.569175720E-2
3.287338978E0,-1.086193323E-1,1.022666097E-1,-2.404022217E-2
3.307258978E0,-7.475036383E-2,-1.003825665E-2,-2.217388153E-2
3.317293978E0,-5.837434530E-2,-6.642210484E-2,-3.569221497E-2
3.327440978E0,-3.862032294E-2,-8.434939384E-2,-4.727077484E-2
3.347425978E0,-9.547770023E-3,-1.093803644E-1,-6.961727142E-2
3.357440978E0,4.404455423E-3,-1.174463034E-1,-6.525421143E-2
3.367481978E0,2.467387915E-2,-1.463524103E-1,-6.919193268E-2
3.377972978E0,4.326248169E-2,-1.786689758E-1,-8.003997803E-2
3.397356978E0,8.330169320E-2,-2.169907093E-1,-1.249065399E-1
3.417218978E0,1.174361408E-1,-2.712812424E-1,-1.427993774E-1
3.427256978E0,1.588494778E-1,-3.162781000E-1,-1.360673904E-1
3.437347978E0,1.717949212E-1,-3.192827702E-1,-1.591339111E-1
3.447391978E0,1.977642775E-1,-3.276816607E-1,-1.728525162E-1
3.467245978E0,2.470264733E-1,-3.523684740E-1,-1.993627548E-1
3.477316978E0,2.686951458E-1,-3.498188257E-1,-1.971073151E-1
3.497576978E0,3.154181838E-1,-3.635848761E-1,-2.068777084E-1
3.517252978E0,3.591509163E-1,-3.853864670E-1,-2.196321487E-1
3.527285978E0,3.799407780E-1,-3.848145008E-1,-2.375288010E-1
3.547356978E0,4.194492996E-1,-3.922806978E-1,-2.617397308E-1
3.567261978E0,4.426902235E-1,-4.196497202E-1,-2.472639084E-1
3.577287978E0,4.699793458E-1,-4.265390635E-1,-2.653150558E-1
3.587373978E0,4.847671092E-1,-4.331691265E-1,-2.610473633E-1
3.597471978E0,4.897618294E-1,-4.342612028E-1,-2.716464996E-1
3.617287978E0,5.401129723E-1,-4.409170151E-1,-2.555532455E-1
3.627408978E0,5.527424216E-1,-4.368505478E-1,-2.492055893E-1
3.647299978E0,5.667277575E-1,-4.327691793E-1,-2.529144287E-1
3.667337978E0,5.720010996E-1,-4.072926044E-1,-2.337465286E-1
3.687349978E0,5.656919479E-1,-3.763173819E-1,-1.800117493E-1
3.707322978E0,5.583508015E-1,-3.213500977E-1,-1.605405807E-1
3.727411978E0,5.421946049E-1,-2.349197865E-1,-1.595211029E-1
3.747540978E0,2.798249722E-1,-7.379996777E-2,-7.646465302E-2
3.767255978E0,1.264573485E-1,3.620672226E-2,-3.868484497E-2
3.777275978E0,9.989020228E-2,8.730995655E-2,-4.480171204E-2
3.797265978E0,6.277916580E-2,1.944993138E-1,-1.963043213E-2
3.807327978E0,4.417808726E-2,3.576567173E-1,3.082942963E-2
3.817365978E0,4.183307290E-2,4.458052516E-1,3.120231628E-2
3.827718978E0,3.537442535E-2,5.259276628E-1,4.852390289E-2
3.847529978E0,2.369708568E-2,6.962270141E-1,4.776763916E-2
3.859582978E0,1.985100657E-2,7.892819643E-1,5.489444733E-2
3.877264978E0,8.237540722E-3,9.522336721E-1,6.471252441E-2
3.887313978E0,-1.112309843E-2,1.044647336E0,5.779743195E-2
3.897388978E0,-7.523730397E-3,1.130055428E0,5.453300476E-2
3.917226978E0,-3.134188056E-2,1.270197630E0,3.593158722E-2
3.927496978E0,-4.308705032E-2,1.319890499E0,1.560020447E-2
3.947278978E0,-5.954575539E-2,1.433330774E0,1.908683777E-2
3.967478978E0,-8.556863666E-2,1.504436135E0,-2.939033508E-2
3.977556978E0,-9.369271994E-2,1.538119197E0,-5.739974976E-2
3.997279978E0,-1.428521723E-1,1.617425799E0,-9.821414948E-2
4.017250978E0,-1.809135079E-1,1.621774673E0,-1.121377945E-1
4.027442978E0,-1.997342408E-1,1.635565162E0,-1.062383652E-1
4.048075978E0,-2.362957895E-1,1.615518093E0,-1.071767807E-1
4.067223978E0,-2.875885665E-1,1.553597927E0,-1.719856262E-1
4.077370978E0,-3.046857119E-1,1.510859489E0,-1.585483551E-1
4.097394978E0,-3.614006639E-1,1.427286386E0,-1.367149353E-1
4.107555978E0,-3.812845945E-1,1.381443143E0,-1.175374985E-1
4.117784978E0,-4.150446951E-1,1.319439769E0,-1.223173141E-1
4.137244978E0,-4.724319875E-1,1.211783767E0,-1.615505219E-1
4.147506978E0,-4.869758487E-1,1.150510073E0,-1.422452927E-1
4.167341978E0,-5.279459953E-1,1.012815237E0,-1.165561676E-1
4.178462978E0,-5.638415813E-1,9.333142042E-1,-8.867359161E-2
4.197627978E0,-5.935904384E-1,7.357224822E-1,-1.147384644E-1
4.207668978E0,-6.121355891E-1,6.669232845E-1,-9.585380554E-2
4.227802978E0,-6.199916005E-1,5.118061304E-1,-7.246875763E-2
4.248385978E0,-3.595580459E-1,1.899997592E-1,-7.866668701E-2
4.267282978E0,-1.459855437E-1,1.986044645E-2,-9.580421448E-2
4.287274978E0,-8.722519875E-2,-6.704860926E-2,-5.830097198E-2
4.297319978E0,-6.277483702E-2,-8.637809753E-2,-2.917766571E-2
4.317256978E0,-2.834600210E-2,-1.104314327E-1,-6.512451172E-2
4.337268978E0,2.942550182E-2,-1.541900039E-1,-8.832836151E-2
4.347298978E0,3.726005554E-2,-1.848546863E-1,-6.234455109E-2
4.367588978E0,9.435790777E-2,-2.462109923E-1,-5.023670197E-2
4.387519978E0,1.703885794E-1,-3.344575167E-1,-9.338378906E-2
4.399700978E0,1.978450418E-1,-3.476821184E-1,-8.647060394E-2
