"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.588295762E0,-8.284389973E-2,-2.243526727E-1,-1.558818817E-1
1.608572762E0,-7.555335760E-2,-2.318734825E-1,-2.385854721E-1
1.628271762E0,-6.491002440E-2,-2.335601747E-1,-2.086744308E-1
1.638375762E0,-5.552622676E-2,-2.449100614E-1,-2.051010132E-1
1.658597762E0,-5.388095975E-2,-2.527450919E-1,-2.399063110E-1
1.678229762E0,-7.748231292E-2,-2.605113387E-1,-2.197771072E-1
1.688314762E0,-9.213528037E-2,-2.613632679E-1,-2.247543335E-1
1.698484762E0,-9.471562505E-2,-2.601261735E-1,-2.309608459E-1
1.718244762E0,-1.043251455E-1,-2.629806399E-1,-2.494230270E-1
1.738576762E0,-9.363287687E-2,-2.370966226E-1,-2.511100769E-1
1.758270762E0,-5.842113495E-2,-2.159488797E-1,-2.251052856E-1
1.778418762E0,-3.995004296E-2,-1.787706763E-1,-2.240991592E-1
1.798366762E0,-1.284629107E-2,-1.497363448E-1,-2.409658432E-1
1.818463762E0,-1.835718751E-2,-1.205941811E-1,-1.763448715E-1
1.838183762E0,-3.082588315E-2,-1.030874103E-1,-1.774473190E-1
1.848224762E0,-3.609526157E-2,-1.040790230E-1,-1.641569138E-1
1.858276762E0,-3.906854987E-2,-7.128671557E-2,-1.795463562E-1
1.878160762E0,-2.103325725E-2,-2.649022639E-2,-1.886377335E-1
1.888183762E0,4.761815071E-4,-8.874207735E-3,-1.463766098E-1
1.898318762E0,6.185412407E-3,1.860903203E-2,-1.184129715E-1
1.918264762E0,6.070089340E-2,8.206567168E-2,-1.736545563E-1
1.938688762E0,8.036366105E-2,1.364915669E-1,-1.412496567E-1
1.958244762E0,8.957558870E-2,1.595187485E-1,-7.283496857E-2
1.978529762E0,5.944061279E-2,1.657252014E-1,-7.510662079E-2
1.998265762E0,4.222053289E-2,1.890859306E-1,-1.276082993E-1
2.008482762E0,5.406641960E-2,2.060830891E-1,-1.006526947E-1
2.028285762E0,6.978714466E-2,2.316077352E-1,-3.615570068E-2
2.038476762E0,8.333039284E-2,2.397962213E-1,-5.366611481E-2
2.058268762E0,9.491485357E-2,2.643936872E-1,-8.406734467E-2
2.068354762E0,1.066699624E-1,2.714707553E-1,-6.818771362E-2
2.088570762E0,1.105453372E-1,2.632116079E-1,-5.115032196E-2
2.108320762E0,8.089393377E-2,2.407685071E-1,-5.103492737E-2
2.128264762E0,4.777300358E-2,2.176591158E-1,-6.555843353E-2
2.138271762E0,4.229110479E-2,2.092007101E-1,-6.455230713E-2
2.148390762E0,3.228074312E-2,2.061993778E-1,-3.728580475E-2
2.158595762E0,3.063613176E-2,1.925382614E-1,-3.040122986E-2
2.178190762E0,3.495192528E-2,1.825179756E-1,-5.145263672E-2
2.188209762E0,4.902082682E-2,1.678752303E-1,-7.458877563E-2
2.198451762E0,4.986625910E-2,1.679341942E-1,-6.548690796E-2
2.218213762E0,5.796986818E-2,1.432377398E-1,-7.006835938E-2
2.238576762E0,4.512268305E-2,9.565226734E-2,-6.142807007E-2
2.258292762E0,1.643341780E-2,5.612488091E-2,-9.952068329E-2
2.278392762E0,-3.956365585E-2,-2.329453826E-3,-9.082317352E-2
2.288465762E0,-4.967474937E-2,-2.976076305E-2,-9.009647369E-2
2.298533762E0,-5.729997158E-2,-4.717761278E-2,-1.251525879E-1
2.318336762E0,-5.789071321E-2,-7.905335724E-2,-1.162233353E-1
2.338370762E0,-4.782849550E-2,-1.082278341E-1,-1.310157776E-1
2.358390762E0,-5.102562904E-2,-1.468124688E-1,-1.575822830E-1
2.378360762E0,-5.536335707E-2,-1.796217263E-1,-1.913480759E-1
2.398257762E0,-8.910530806E-2,-2.021586448E-1,-1.617937088E-1
2.418347762E0,-1.050446928E-1,-2.343464643E-1,-2.134809494E-1
2.438412762E0,-1.181170046E-1,-2.605970800E-1,-2.173223495E-1
2.448501762E0,-1.059046090E-1,-2.613518834E-1,-2.054691315E-1
2.468249762E0,-9.816601872E-2,-2.644664645E-1,-2.201118469E-1
2.478362762E0,-9.293419123E-2,-2.594075501E-1,-2.453489304E-1
2.498250762E0,-5.734270811E-2,-2.496972084E-1,-2.299032211E-1
2.508289762E0,-5.372750759E-2,-2.494374216E-1,-2.311649323E-1
2.518621762E0,-6.192091107E-2,-2.461222410E-1,-2.372484207E-1
2.538496762E0,-5.930426717E-2,-2.494682521E-1,-2.399005890E-1
2.558435762E0,-6.418597698E-2,-2.475160956E-1,-2.246446609E-1
2.578214762E0,-7.841968536E-2,-2.229055911E-1,-2.549142838E-1
2.588521762E0,-6.571233273E-2,-2.183706462E-1,-2.490768433E-1
2.608230762E0,-5.125376582E-2,-1.847270578E-1,-1.953840256E-1
2.618240762E0,-3.263920546E-2,-1.628794670E-1,-2.097759247E-1
2.628617762E0,-9.558051825E-3,-1.382103860E-1,-2.420845032E-1
2.648204762E0,1.961863041E-2,-9.562842548E-2,-1.964120865E-1
2.658402762E0,1.439604163E-2,-8.881548792E-2,-1.771125793E-1
2.668816762E0,3.105291724E-2,-6.690222770E-2,-2.044725418E-1
2.688384762E0,2.041971684E-2,-3.648647666E-2,-1.680946350E-1
2.708601762E0,2.752032876E-2,1.782000065E-3,-1.745796204E-1
2.728192762E0,4.010906816E-2,4.204915464E-2,-1.557455063E-1
2.748249762E0,5.477422476E-2,8.101052046E-2,-1.330375671E-1
2.758255762E0,-3.250069022E-1,1.382628381E-1,-1.348094940E-1
2.778160762E0,-6.057561398E0,7.049421072E-1,2.283983231E-1
2.788187762E0,-3.921508551E0,1.993203461E-1,1.144507408E0
2.798242762E0,-2.681201220E0,-1.738839447E-1,1.674194336E-1
2.818210762E0,-2.388906002E0,-4.999548793E-1,6.094083786E-1
2.838181762E0,-2.392541170E0,1.375123858E-2,-3.340368271E-1
2.848209762E0,-1.279547930E0,1.924107671E-1,1.384801865E-1
2.858509762E0,6.251394749E-3,3.803036809E-1,1.599040031E0
2.878273762E0,2.542059422E0,8.689004183E-1,-6.056022644E-2
2.898238762E0,2.596344471E0,9.450029135E-1,-6.325206757E-1
2.918509762E0,3.094459057E0,8.481512666E-1,-2.137945175E0
2.938319762E0,2.580260754E0,4.282775819E-1,1.656880379E0
2.958316762E0,1.501427531E0,5.481404066E-2,-2.264838696E0
2.978624762E0,1.252248168E0,-2.255310416E-1,-5.045442581E-1
2.998469762E0,1.536327243E0,-2.331130505E-1,8.058357239E-1
3.018164762E0,1.743398547E0,3.047096729E-2,-2.031680584E0
3.028403762E0,2.029276848E0,1.994815022E-1,-9.452409744E-1
3.048350762E0,2.513116360E0,4.736599624E-1,-4.659938812E-1
3.058372762E0,2.888282299E0,6.090444326E-1,-1.085526466E0
3.078264762E0,2.177567482E0,4.300771952E-1,-1.872158051E-2
3.088625762E0,1.883366466E0,2.699409723E-1,-9.432888031E-2
3.108205762E0,1.234387279E0,-1.107497811E-1,-2.178144455E-1
3.128366762E0,3.032104969E-1,-3.910052776E-1,7.679033279E-1
3.148296762E0,9.983718395E-2,-4.185113907E-1,-2.637605667E-1
3.168267762E0,2.848005295E-2,-2.294033766E-1,6.103868484E-1
3.188310762E0,3.406857848E-1,6.270880997E-2,2.086095810E-1
3.198312762E0,4.153901041E-1,1.848144829E-1,-1.325273514E-1
3.218344762E0,1.649836302E-1,2.594673336E-1,4.789142609E-1
3.238321762E0,-2.611207962E-1,1.078517586E-1,-1.984786987E-2
3.258226762E0,-1.593675137E0,-3.507609367E-1,2.762193680E-1
3.268476762E0,-1.856379032E0,-4.256625175E-1,-4.988574982E-1
3.288212762E0,-2.327632189E0,-5.718246698E-1,-4.306421280E-1
3.298257762E0,-2.396580696E0,-5.348108411E-1,-3.022203445E-1
3.318202762E0,-2.215131998E0,-3.842643499E-1,-7.907381058E-1
3.338492762E0,-1.910500169E0,-1.250852048E-1,-7.678642273E-1
3.358371762E0,-1.708364844E0,-5.991086364E-4,-7.394113541E-1
3.378213762E0,-1.722220182E0,5.728504062E-2,-7.329664230E-1
3.388297762E0,-1.863198161E0,-2.780056931E-2,-4.504556656E-1
3.398343762E0,-1.931528807E0,-1.956833340E-2,-9.100723267E-1
3.418240762E0,-2.278809547E0,-2.625831962E-1,-9.558773041E-1
3.438377762E0,-2.520080566E0,-4.331975579E-1,-7.413921356E-1
3.458212762E0,-2.242646694E0,-3.250885308E-1,-6.129722595E-1
3.478313762E0,-1.724231005E0,-1.060545072E-1,-3.348560333E-1
3.498295762E0,-1.144588232E0,1.150686666E-1,-2.835178375E-2
3.508762762E0,-9.023010731E-1,2.403579801E-1,1.312246323E-1
3.528317762E0,-5.446674228E-1,2.921701968E-1,1.400041580E-1
3.548199762E0,-4.536544681E-1,2.361658365E-1,2.973690033E-1
3.558264762E0,-4.674456716E-1,1.473474503E-1,4.897775650E-1
3.568753762E0,-4.450931847E-1,9.097178280E-2,3.293581009E-1
3.588458762E0,-3.316844404E-1,-3.465518355E-2,3.726081848E-1
3.608152762E0,-8.057653904E-3,-3.565102816E-3,4.942998886E-1
3.618435762E0,2.904294729E-1,5.560714006E-2,4.351835251E-1
3.638221762E0,1.256073475E0,3.364161849E-1,3.315315247E-1
3.658201762E0,1.761348724E0,4.920586646E-1,-9.563255310E-2
3.678160762E0,1.963095903E0,4.983578920E-1,-1.620893478E-1
3.688163762E0,1.967258096E0,4.533060491E-1,-2.624368668E-1
3.698377762E0,1.962948561E0,3.892359138E-1,-3.665637970E-1
3.718797762E0,1.824779630E0,2.394632697E-1,-4.908666611E-1
3.738187762E0,1.717811108E0,1.341888309E-1,-4.141492844E-1
3.749075762E0,1.697652578E0,1.013322771E-1,-5.930490494E-1
3.768420762E0,1.857898116E0,1.402249038E-1,-6.709575653E-1
3.788254762E0,2.097929716E0,2.410089374E-1,-6.477432251E-1
3.808245762E0,2.306434155E0,3.434165716E-1,-8.860254288E-1
3.818256762E0,2.315884352E0,3.799070418E-1,-7.818231583E-1
3.838176762E0,2.113346100E0,3.056278825E-1,-6.414108276E-1
