"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.709027265E0,1.705499530E0,5.116332769E-1,-2.684316635E-1
1.719710265E0,1.925052524E0,4.356594682E-1,-2.578563690E-1
1.739136265E0,1.031345367E0,-3.445531428E-1,8.465290070E-2
1.749370265E0,3.945885897E-1,-8.765265346E-1,2.048463821E-1
1.769120265E0,-9.101486206E-2,-1.422797680E0,-3.812227249E-1
1.779279265E0,1.927095652E-1,-1.360814095E0,-3.387842178E-1
1.799003265E0,1.424951792E0,-8.950582743E-1,-8.250312805E-1
1.809200265E0,1.764856219E0,-7.903940678E-1,-1.176738739E-1
1.828955265E0,1.140421867E0,-1.255511999E0,-9.567928314E-2
1.839017265E0,6.107821465E-1,-1.537555933E0,-5.327177048E-1
1.849119265E0,2.661384344E-1,-1.696821332E0,-4.424467087E-1
1.869700265E0,4.807635546E-1,-1.498859882E0,-7.542495728E-1
1.888981265E0,1.317885637E0,-9.006683230E-1,-8.179092407E-2
1.898994265E0,1.519880891E0,-7.102107406E-1,-1.556825638E-1
1.909287265E0,1.306475401E0,-6.971541643E-1,2.072906494E-2
1.929116265E0,2.667183876E-1,-9.991708994E-1,-1.944780350E-1
1.939253265E0,-1.280775070E-1,-1.067371964E0,-1.714286804E-1
1.958949265E0,-2.156352997E-1,-7.635495663E-1,4.029750824E-2
1.969127265E0,3.281617165E-2,-4.434720278E-1,2.355861664E-1
1.989109265E0,3.755763173E-1,1.412484646E-1,3.916263580E-1
1.999486265E0,2.871962786E-1,2.846611738E-1,3.189249039E-1
2.019089265E0,-6.520739794E-1,1.618829966E-1,5.255794525E-2
2.038970265E0,-1.029045105E0,2.878211141E-1,3.404331207E-2
2.049025265E0,-8.969511390E-1,5.533393025E-1,6.315898895E-2
2.069034265E0,-3.992443979E-1,1.105265498E0,1.971540451E-1
2.089185265E0,-4.619236588E-1,1.182752371E0,9.740161896E-2
2.109033265E0,-1.035916567E0,9.400377274E-1,-1.349678040E-1
2.128952265E0,-1.291195750E0,9.245659113E-1,-1.620864868E-1
2.139036265E0,-1.192467332E0,1.027973533E0,8.603000641E-2
2.149036265E0,-9.364232421E-1,1.185122609E0,4.868793488E-2
2.159586265E0,-6.499782801E-1,1.292016387E0,-7.337188721E-2
2.178985265E0,-3.589694202E-1,1.265265942E0,-1.449317932E-1
2.189132265E0,-4.266468585E-1,1.109231949E0,-2.174663544E-1
2.208959265E0,-9.087196589E-1,6.257982850E-1,1.384286880E-1
2.219048265E0,-7.703912258E-1,5.903030634E-1,1.373729706E-1
2.229105265E0,-4.676302075E-1,6.165802479E-1,1.772727966E-1
2.239467265E0,-1.190565228E-1,6.369332075E-1,2.659330368E-1
2.259090265E0,3.131850362E-1,4.644734263E-1,2.679824829E-4
2.269120265E0,2.707024217E-1,2.475073934E-1,-1.288986206E-2
2.289050265E0,4.132735729E-2,-2.100545764E-1,5.107021332E-2
2.309037265E0,1.748635769E-1,-4.656532407E-1,1.339206696E-1
2.328992265E0,6.983820200E-1,-5.380711555E-1,-3.765487671E-2
2.339012265E0,9.244124293E-1,-5.750620365E-1,-1.259059906E-1
2.349013265E0,1.043088794E0,-6.471053958E-1,-3.311977386E-1
2.359160265E0,1.061901808E0,-7.673926353E-1,-2.288436890E-1
2.379065265E0,8.257975578E-1,-1.104231596E0,-2.741250992E-1
2.389308265E0,6.858582497E-1,-1.318593025E0,-2.428140640E-1
2.409530265E0,1.041526914E0,-1.223228097E0,-5.578727722E-1
2.429024265E0,1.294929862E0,-1.120248318E0,-6.235313416E-1
2.449001265E0,1.070245147E0,-1.197109699E0,-4.403333664E-1
2.459033265E0,8.855113983E-1,-1.248380899E0,-2.697858810E-1
2.470471265E0,7.206462622E-1,-1.289319992E0,-2.161951065E-1
2.489491265E0,6.673704386E-1,-1.151165485E0,-1.677112579E-1
2.509133265E0,8.042237759E-1,-8.346421719E-1,-2.623491287E-1
2.519279265E0,8.059373498E-1,-6.839064956E-1,-2.721824646E-1
2.539050265E0,5.313117504E-1,-5.223345160E-1,6.971359253E-3
2.559010265E0,5.263042450E-2,-4.253439903E-1,1.870698929E-1
2.569184265E0,-1.144560575E-1,-3.349262178E-1,2.320241928E-1
2.579616265E0,-2.350437641E-2,-1.618754864E-2,3.570938110E-2
2.599019265E0,2.448219061E-2,3.597237468E-1,8.224678040E-2
2.618972265E0,-2.696239352E-1,5.685144067E-1,1.202297211E-1
2.639026265E0,-6.886135340E-1,6.600660086E-1,1.532640457E-1
2.649280265E0,-7.924205661E-1,7.011051178E-1,1.938447952E-1
2.668984265E0,-7.668703794E-1,8.802207708E-1,2.534866333E-2
2.689176265E0,-6.844664812E-1,1.069640398E0,-2.253770828E-1
2.709093265E0,-7.745974064E-1,1.203959584E0,-8.836936951E-2
2.719507265E0,-8.235890269E-1,1.188639045E0,7.131862640E-2
2.739100265E0,-9.815695286E-1,1.044906855E0,-3.880023956E-2
2.759052265E0,-8.356621265E-1,9.717402458E-1,-1.328258514E-1
2.779013265E0,-5.272780657E-1,9.892820716E-1,5.710601807E-2
2.789105265E0,-5.080432296E-1,9.137630463E-1,3.568267822E-2
2.809028265E0,-5.045720935E-1,6.539826989E-1,9.483909607E-2
2.829215265E0,-3.805037141E-1,3.793210387E-1,2.381324768E-2
2.849354265E0,-1.222889423E-1,1.912057996E-1,8.149814606E-2
2.869255265E0,2.075835466E-1,4.568445683E-2,1.641426086E-1
2.888963265E0,3.842810392E-1,-2.135673165E-1,2.211198807E-1
2.899007265E0,3.986577988E-1,-3.809205890E-1,4.692649841E-2
2.909297265E0,4.317302704E-1,-5.550817251E-1,-1.061439514E-3
2.919343265E0,4.532215595E-1,-6.923058033E-1,-1.237602234E-1
2.939020265E0,7.021524906E-1,-8.467103839E-1,-2.344989777E-1
2.949189265E0,8.481999636E-1,-9.018867016E-1,-9.233093262E-2
2.969176265E0,9.934116602E-1,-1.069515228E0,-1.832056046E-1
2.979213265E0,1.007633567E0,-1.141275406E0,-4.525957108E-1
2.999021265E0,9.363117218E-1,-1.265683651E0,-4.419670105E-1
3.019026265E0,9.845428467E-1,-1.268259406E0,-4.474363327E-1
3.029271265E0,1.059176803E0,-1.221002340E0,-4.019355774E-1
3.049013265E0,1.121122837E0,-1.110423326E0,-2.125139236E-1
3.059028265E0,1.086514950E0,-1.070653200E0,-4.034929276E-1
3.079020265E0,8.574298620E-1,-1.004453540E0,-2.831544876E-1
3.098983265E0,6.481515169E-1,-8.689694405E-1,-1.925821304E-1
3.109452265E0,5.953866243E-1,-7.554154396E-1,-1.069555283E-1
3.128943265E0,5.362474918E-1,-4.600130320E-1,4.338169098E-2
3.139089265E0,4.967250824E-1,-3.411784172E-1,6.294536591E-2
3.159249265E0,2.104086876E-1,-4.595753551E-2,1.291942596E-2
3.178958265E0,-6.204795837E-2,1.645195484E-1,1.213388443E-1
3.189774265E0,-1.573683023E-1,2.947737277E-1,1.745624542E-1
3.209137265E0,-2.843503356E-1,5.721178055E-1,1.663017273E-1
3.228994265E0,-3.715534806E-1,7.832518816E-1,-2.618789673E-3
3.249014265E0,-5.664651990E-1,8.880400658E-1,2.881526947E-2
3.259033265E0,-6.930821538E-1,9.189730883E-1,-2.203769684E-1
3.269034265E0,-8.115241528E-1,9.690575600E-1,1.179275513E-1
3.289150265E0,-8.804342151E-1,1.082840562E0,1.750087738E-2
3.308949265E0,-8.120952845E-1,1.152875185E0,-1.651258469E-1
3.319068265E0,-7.836602330E-1,1.136616945E0,-3.304195404E-2
3.338966265E0,-8.411312103E-1,1.001013994E0,-2.608585358E-2
3.349446265E0,-8.297989368E-1,9.526482224E-1,-7.606506348E-3
3.368970265E0,-7.657021880E-1,8.513554335E-1,1.609811783E-1
3.378982265E0,-6.568447948E-1,7.852297425E-1,7.628440857E-3
3.389492265E0,-5.433266759E-1,6.966792941E-1,1.231203079E-1
3.409153265E0,-3.385523558E-1,5.228208303E-1,-1.716518402E-2
3.428997265E0,-2.570805550E-1,2.804677486E-1,5.482387543E-2
3.439077265E0,-2.105989456E-1,1.443043947E-1,1.572761536E-1
3.449129265E0,-1.427060366E-1,2.847278118E-2,2.384548187E-1
3.469463265E0,1.288112402E-1,-1.822573245E-1,1.510696411E-1
3.489040265E0,3.902676105E-1,-4.014300704E-1,-1.832199097E-2
3.499042265E0,4.767529964E-1,-5.226835608E-1,1.248359680E-2
3.519040265E0,5.881434679E-1,-7.370162010E-1,-1.144599915E-1
3.529055265E0,6.558210850E-1,-9.239729643E-1,-2.329015732E-1
3.549095265E0,8.167737722E-1,-1.054051876E0,-3.077983856E-1
3.559241265E0,9.058145285E-1,-1.099620581E0,-3.515205383E-1
3.578972265E0,1.058566689E0,-1.158547044E0,-5.977172852E-1
3.599048265E0,1.077755094E0,-1.205631018E0,-3.762645721E-1
3.609213265E0,1.082605004E0,-1.228295207E0,-3.785657883E-1
3.629012265E0,1.053592682E0,-1.202454090E0,-2.831048965E-1
3.639037265E0,1.062787890E0,-1.144944429E0,-4.243946075E-1
3.658998265E0,1.069926858E0,-1.005836964E0,-4.237966537E-1
3.669242265E0,1.000296474E0,-9.365475178E-1,-2.237510681E-1
3.689337265E0,8.575024605E-1,-7.921249866E-1,-2.364740372E-1
3.709296265E0,6.879143715E-1,-6.046341062E-1,-7.412147522E-2
3.729074265E0,5.382230282E-1,-2.856411040E-1,4.794120789E-3
