"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.260433250E0,6.733667850E-2,1.184443712E0,3.175544739E-1
2.270505250E0,2.363175154E-3,1.041244626E0,5.403547287E-1
2.290465250E0,-3.549879789E-2,7.923021317E-1,3.449592590E-1
2.310403250E0,-2.360624075E-2,5.125441551E-1,4.765281677E-1
2.320403250E0,2.849891782E-2,3.901517391E-1,3.984794617E-1
2.330547250E0,8.150675893E-2,2.766616046E-1,2.526350021E-1
2.340573250E0,1.296648979E-1,1.684705615E-1,3.857584000E-1
2.360364250E0,2.195146084E-1,-9.135270119E-2,3.620662689E-1
2.370441250E0,2.480708957E-1,-2.364477515E-1,2.923784256E-1
2.390387250E0,1.970731318E-1,-5.298658609E-1,2.583551407E-1
2.400388250E0,1.208643317E-1,-4.577173293E-1,1.868085861E-1
2.410544250E0,6.746327877E-2,-3.769269288E-1,1.225366592E-1
2.430325250E0,-1.501023769E-2,-2.811121047E-1,1.012630463E-1
2.450421250E0,-2.477431297E-2,-3.858724236E-1,-1.861820221E-1
2.470503250E0,-7.281303406E-3,-6.117614508E-1,-2.379055023E-1
2.480863250E0,1.883733273E-2,-7.086200714E-1,-3.859014511E-1
2.500433250E0,1.216155887E-1,-8.274201155E-1,-5.991973877E-1
2.520583250E0,1.271846890E-1,-9.911031723E-1,-6.908569336E-1
2.540331250E0,7.870310545E-2,-1.162717819E0,-7.452573776E-1
2.550585250E0,3.440225124E-2,-1.229381442E0,-7.273483276E-1
2.570750250E0,-5.079102516E-2,-1.352292657E0,-9.268751144E-1
2.590428250E0,-1.054767966E-1,-1.407121658E0,-8.908882141E-1
2.600462250E0,-1.042785645E-1,-1.422077656E0,-7.955436707E-1
2.610493250E0,-8.987057209E-2,-1.409324765E0,-8.226375580E-1
2.630346250E0,-3.518444300E-2,-1.307486415E0,-8.468532562E-1
2.650592250E0,2.856934071E-2,-1.167199731E0,-7.956037521E-1
2.670347250E0,5.082279444E-2,-1.040382624E0,-5.851497650E-1
2.680488250E0,-1.413643360E-3,-9.900672436E-1,-5.209112167E-1
2.700354250E0,-7.804590464E-2,-8.429524302E-1,-4.526185989E-1
2.710491250E0,-1.112599373E-1,-7.663099766E-1,-2.604560852E-1
2.720716250E0,-1.335919499E-1,-6.732080579E-1,-1.428413391E-1
2.740316250E0,-1.579529047E-1,-4.447207451E-1,-1.106967926E-1
2.750399250E0,-1.502267122E-1,-2.944909632E-1,-4.731559753E-2
2.760535250E0,-1.278440356E-1,-1.600495875E-1,3.157043457E-2
2.780408250E0,-5.898177624E-2,1.599966586E-1,1.982955933E-1
2.791745250E0,-3.185373545E-2,3.196312785E-1,2.734479904E-1
2.810543250E0,-9.788870811E-3,4.321995080E-1,2.867250443E-1
2.830829250E0,-1.188573241E-2,3.732433915E-1,3.718643188E-1
2.850549250E0,-5.367574096E-2,4.096092284E-1,4.746818542E-1
2.870356250E0,-8.869174123E-2,3.668110967E-1,3.709440231E-1
2.880433250E0,-5.975350738E-2,3.626416922E-1,4.142398834E-1
2.900364250E0,1.627907157E-3,5.083447695E-1,3.986959457E-1
2.910392250E0,2.749080956E-2,6.287988424E-1,3.920326233E-1
2.920424250E0,5.878493190E-2,7.675696611E-1,3.593387604E-1
2.930548250E0,8.398741484E-2,8.658656478E-1,3.158426285E-1
2.950403250E0,1.276223511E-1,1.054684997E0,3.367595673E-1
2.960447250E0,1.323440075E-1,1.116685987E0,3.669424057E-1
2.980352250E0,1.073224694E-1,1.184455156E0,2.526626587E-1
2.990358250E0,9.104123712E-2,1.199626207E0,2.573490143E-1
3.000438250E0,5.892516673E-2,1.181112409E0,3.118696213E-1
3.020354250E0,3.210979700E-2,1.145124674E0,3.060140610E-1
3.040314250E0,4.306292534E-2,1.063758850E0,3.158826828E-1
3.050454250E0,7.926912606E-2,1.025513411E0,3.227767944E-1
3.070478250E0,1.798286736E-1,9.195136428E-1,3.492584229E-1
3.090643250E0,2.408820391E-1,7.478389144E-1,3.666839600E-1
3.100795250E0,2.580117583E-1,6.503047347E-1,3.675642014E-1
3.120383250E0,2.412131727E-1,3.992984891E-1,3.947467804E-1
3.130411250E0,2.278514802E-1,2.682808042E-1,4.218082428E-1
3.140449250E0,2.061661482E-1,1.168181598E-1,3.948678970E-1
3.150539250E0,1.951835155E-1,-3.302788734E-2,3.980979919E-1
3.170894250E0,1.776078343E-1,-3.315120339E-1,4.004249573E-1
3.190385250E0,2.016557753E-1,-6.185816526E-1,3.406200409E-1
3.200645250E0,2.353420854E-1,-7.469211817E-1,3.062639236E-1
3.220381250E0,2.784914672E-1,-1.014181495E0,2.724285126E-1
3.240318250E0,1.989082694E-1,-7.934138775E-1,1.608772278E-1
3.250410250E0,2.002876401E-1,-9.357534647E-1,9.922981262E-3
3.260907250E0,1.782841682E-1,-1.082526565E0,-4.065322876E-2
3.280558250E0,1.195794344E-1,-1.378207564E0,-1.207075119E-1
3.300811250E0,1.306009293E-2,-1.024378419E0,-3.375034332E-1
3.320734250E0,-4.879474640E-3,-1.231545687E0,-4.947586060E-1
3.340355250E0,9.273886681E-3,-1.395325780E0,-5.500059128E-1
3.350761250E0,7.611930370E-3,-1.460832000E0,-6.081466675E-1
3.370363250E0,3.522139788E-2,-1.558764696E0,-7.724542618E-1
3.380503250E0,3.920418024E-2,-1.599511147E0,-7.789487839E-1
3.400459250E0,2.826178074E-2,-1.649991274E0,-7.803068161E-1
3.410611250E0,1.389533281E-2,-1.674567938E0,-7.879800797E-1
3.430509250E0,-4.727214575E-2,-1.676475525E0,-8.411359787E-1
3.450661250E0,-1.148995161E-1,-1.660902858E0,-7.248992920E-1
3.470409250E0,-1.181813478E-1,-1.571726322E0,-6.537790298E-1
3.490380250E0,-9.439796209E-2,-1.432962775E0,-5.983695984E-1
3.500398250E0,-8.972764015E-2,-1.349028111E0,-5.157718658E-1
3.520439250E0,-5.048936605E-2,-1.173684120E0,-3.652048111E-1
3.530505250E0,-5.726575851E-2,-1.077026129E0,-3.046903610E-1
