"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.137845927E0,-4.549348354E-2,-1.455758065E-1,-1.883888245E-1
1.147944776E0,-3.911754489E-2,-1.558416337E-1,-1.943655014E-1
1.167855162E0,5.710601807E-3,-1.252762228E-1,-1.870679855E-1
1.177910893E0,2.849653363E-2,-9.936758876E-2,-1.725921631E-1
1.197891942E0,1.196869910E-1,-4.929456115E-2,-1.865806580E-1
1.217855704E0,1.702130437E-1,6.099636666E-3,-2.123527527E-1
1.227958664E0,1.672133207E-1,3.286640719E-2,-1.748943329E-1
1.237978644E0,1.748577952E-1,2.154358849E-2,-1.050882339E-1
1.257956879E0,1.339842081E-1,3.439749777E-2,-1.416368484E-1
1.268006252E0,9.606307745E-2,3.318775818E-2,-1.737699509E-1
1.278066438E0,6.595975161E-2,3.158510849E-2,-1.735916138E-1
1.298041578E0,4.147040844E-2,3.007537127E-2,-9.421348572E-2
1.317867613E0,6.141275167E-2,7.203520834E-2,-1.847782135E-1
1.337844872E0,1.231992841E-1,1.367055327E-1,-1.375494003E-1
1.347845748E0,1.464983821E-1,1.464585364E-1,-5.220317841E-2
1.357847186E0,1.622936130E-1,1.624730825E-1,-2.065277100E-2
1.367851405E0,1.638384461E-1,1.721710712E-1,-8.975028992E-2
1.377864015E0,1.543692350E-1,1.825321913E-1,-1.744699478E-1
1.387923320E0,1.288776398E-1,1.739238948E-1,-1.598653793E-1
1.407886298E0,6.481337547E-2,1.572210640E-1,-4.467868805E-2
1.427863043E0,1.018154621E-2,1.327221394E-1,-7.946300507E-2
1.447816229E0,-2.870237827E-2,1.326802373E-1,-1.167783737E-1
1.457893427E0,-2.521145344E-2,1.382248104E-1,-1.217432022E-1
1.477901825E0,8.596956730E-3,1.551512629E-1,-3.111553192E-2
1.497899175E0,3.326374292E-2,1.811393201E-1,-1.129541397E-1
1.507954900E0,5.087107420E-2,1.826973706E-1,-1.299571991E-1
1.527914443E0,1.610350609E-2,1.566946656E-1,-2.747440338E-2
1.537955534E0,-7.244944572E-3,1.395871043E-1,-6.247901917E-2
1.557866602E0,-7.459372282E-2,8.604747057E-2,-1.397819519E-1
1.577858369E0,-1.258297563E-1,5.976549536E-2,-7.473754883E-2
1.587931997E0,-1.265231967E-1,3.823035210E-2,-6.197452545E-2
1.607863968E0,-1.321474910E-1,2.779153734E-2,-1.177940369E-1
1.617943796E0,-1.204580963E-1,3.546084464E-2,-1.552400589E-1
1.628055710E0,-9.637710452E-2,2.550356463E-2,-1.710872650E-1
1.647918646E0,-5.265954137E-2,3.231524304E-2,-8.764171600E-2
1.667865380E0,-4.948335886E-2,2.942281775E-3,-1.525697708E-1
1.677891502E0,-6.304112077E-2,-1.108952239E-2,-1.742210388E-1
1.697820094E0,-1.086973846E-1,-6.464830786E-2,-1.109504700E-1
1.707960359E0,-1.461252868E-1,-9.748117626E-2,-1.314668655E-1
1.727888058E0,-1.629610062E-1,-1.318287849E-1,-1.772851944E-1
1.737909341E0,-1.588932276E-1,-1.345958710E-1,-1.881780624E-1
1.758005304E0,-1.100189388E-1,-1.371618211E-1,-1.786451340E-1
1.777949044E0,-6.603592634E-2,-1.356018633E-1,-1.689262390E-1
1.797907979E0,-1.676011086E-2,-1.382685900E-1,-1.985616684E-1
1.817829463E0,-1.672253013E-2,-1.435416937E-1,-1.754865646E-1
1.827863044E0,-2.792739868E-2,-1.538228840E-1,-1.921100616E-1
1.837919334E0,-3.647372127E-2,-1.686516702E-1,-2.075662613E-1
1.857876052E0,-5.431061983E-2,-1.876177192E-1,-1.954746246E-1
1.867884338E0,-6.845530868E-2,-1.944296062E-1,-1.727085114E-1
1.877986981E0,-7.054463029E-2,-1.989050061E-1,-1.834812164E-1
1.897986214E0,-1.076331735E-2,-1.837449521E-1,-2.144737244E-1
1.917907272E0,4.281741381E-2,-1.471745074E-1,-2.022542953E-1
1.927910448E0,6.952446699E-2,-1.349402368E-1,-2.045011520E-1
1.947845580E0,9.217852354E-2,-1.106370836E-1,-1.946125031E-1
1.957870602E0,1.017072797E-1,-1.056669876E-1,-1.944656372E-1
1.977842869E0,8.729672432E-2,-1.042577624E-1,-2.073917389E-1
1.987844747E0,6.713736057E-2,-1.054762751E-1,-1.821632385E-1
1.997904186E0,4.992502928E-2,-9.993390739E-2,-1.844882965E-1
2.017837515E0,4.978001118E-2,-8.781559765E-2,-1.580142975E-1
2.027883570E0,4.729133844E-2,-7.401900738E-2,-1.758794785E-1
2.038148597E0,5.207663774E-2,-6.796383858E-2,-1.697893143E-1
2.057968368E0,1.003659964E-1,-2.101897448E-2,-1.575145721E-1
2.068084996E0,1.057823300E-1,-4.965761676E-3,-1.417627335E-1
2.087907717E0,1.561630368E-1,4.843383655E-2,-1.604213715E-1
2.097928671E0,1.518530846E-1,5.849982798E-2,-1.287956238E-1
2.117891636E0,1.140894294E-1,7.212074846E-2,-1.077470779E-1
2.127924630E0,8.453989029E-2,7.237058878E-2,-1.470699310E-1
2.148004126E0,5.317711830E-2,8.572420478E-2,-1.276130676E-1
2.158005375E0,4.191142321E-2,7.393177599E-2,-9.396362305E-2
2.177961562E0,4.762321711E-2,9.881199896E-2,-9.734058380E-2
2.197906109E0,5.157202482E-2,1.418112218E-1,-1.198797226E-1
2.217957996E0,7.488787174E-2,1.702374369E-1,-9.457302094E-2
2.237878217E0,7.505846024E-2,1.809310466E-1,-7.172203064E-2
2.247919921E0,7.024723291E-2,1.826386899E-1,-1.136493683E-1
2.258044273E0,5.270266533E-2,1.822871715E-1,-1.209039688E-1
2.277897287E0,-1.667743921E-2,1.621119380E-1,-7.567501068E-2
2.297899790E0,-5.606147647E-2,1.358810961E-1,-1.204490662E-1
2.317858916E0,-7.096636295E-2,1.294890791E-1,-8.993053436E-2
2.327956770E0,-6.396171451E-2,1.405968815E-1,-7.711315155E-2
2.347938161E0,-4.722439051E-1,4.149549484E0,4.495564461E0
2.357946893E0,-1.273659587E0,4.166725159E0,2.767267227E-1
2.377996192E0,-2.888373613E0,1.322361827E0,1.899901390E0
2.397870266E0,-2.146604538E0,1.673180610E-1,5.608873367E-1
2.417954035E0,-3.959276676E-1,-7.075737715E-1,-2.022418976E-1
2.437863727E0,4.123509526E-1,-1.571556330E-1,3.315420151E-1
2.458076650E0,1.565358758E0,-3.543651700E-1,-2.068899632E0
