"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.582318179E0,-4.013603032E-1,8.879107237E-2,1.396303177E-1
3.592324181E0,-3.159165680E-1,7.769390941E-2,1.044950485E-1
3.612283433E0,-2.416784763E-1,2.478799224E-2,1.341638565E-1
3.632359496E0,-5.577880144E-2,1.366961002E-2,1.833629608E-1
3.652409012E0,2.581783533E-1,3.307038546E-2,1.828737259E-1
3.672319391E0,5.393083096E-1,2.809280157E-2,8.822727203E-2
3.682321287E0,6.346029639E-1,2.022811770E-2,5.790710449E-2
3.702244959E0,8.031618595E-1,-3.255757689E-2,6.277370453E-2
3.712377571E0,4.702244997E-1,-2.414306998E-2,5.957603455E-3
3.722435877E0,3.211705685E-1,-1.247662306E-2,-5.125141144E-2
3.732541530E0,2.732147574E-1,-7.425904274E-3,-1.148271561E-1
3.752332770E0,2.587319016E-1,-4.578590393E-3,-2.877817154E-1
3.762415477E0,3.550862074E-1,-1.256582141E-2,-3.429317474E-1
3.782412257E0,4.441345930E-1,-6.680160761E-2,-4.230899811E-1
3.802264702E0,5.468032360E-1,-7.229638100E-2,-4.262113571E-1
3.812272943E0,6.217078567E-1,-6.363430619E-2,-4.621095657E-1
3.822299063E0,6.731334329E-1,-5.795097351E-2,-5.014686584E-1
3.832320123E0,7.018079162E-1,-4.819345474E-2,-5.349435806E-1
3.842352653E0,7.136622071E-1,-4.929193854E-2,-5.439224243E-1
3.862336551E0,6.531798244E-1,-5.361169577E-2,-4.678430557E-1
3.872390867E0,5.977137089E-1,-6.169253588E-2,-4.245452881E-1
3.882439025E0,5.382649899E-1,-5.930721760E-2,-3.743457794E-1
3.902324894E0,4.277707338E-1,-5.051949620E-2,-3.263988495E-1
3.922277361E0,3.046416044E-1,-1.851442456E-2,-2.939891815E-1
3.932418772E0,2.121592164E-1,-9.358972311E-3,-2.545909882E-1
3.952386831E0,-4.801607132E-2,-3.857523203E-3,-1.293363571E-1
3.972330095E0,-3.430941403E-1,5.552172661E-5,1.980018616E-2
3.992320661E0,-5.569469333E-1,4.382246733E-2,2.635097504E-2
4.002339422E0,-6.609453559E-1,5.740961432E-2,3.752136230E-2
4.012455303E0,-4.196139574E-1,3.561642766E-2,6.071472168E-2
4.022513743E0,-3.267571032E-1,2.783119678E-2,1.150722504E-1
4.042427573E0,-2.712433040E-1,1.135927439E-2,1.859998703E-1
4.062417781E0,-2.170574069E-1,1.425504684E-3,1.683702469E-1
4.082513583E0,-3.397978842E-1,2.699083090E-2,1.065807343E-1
4.092536383E0,-3.969571590E-1,4.083430767E-2,9.207725525E-2
4.112366233E0,-4.954825044E-1,4.886889458E-2,1.282005310E-1
4.122485708E0,-5.447827578E-1,4.647535086E-2,1.398029327E-1
4.142384315E0,-5.916794538E-1,2.130144835E-2,1.409091949E-1
4.162293716E0,-4.926409125E-1,2.673298120E-2,8.909320831E-2
4.182229067E0,-3.625575304E-1,3.611022234E-2,1.240367889E-1
4.192251625E0,-3.087791502E-1,4.219603539E-2,1.479578018E-1
4.202258404E0,-2.422689497E-1,3.151613474E-2,1.871471405E-1
4.212280294E0,-1.854306459E-1,8.233010769E-3,1.817150116E-1
4.222920239E0,-1.029714346E-1,-8.217930794E-3,1.716442108E-1
4.242428947E0,1.298116446E-1,-1.763862371E-2,1.224870682E-1
4.262444374E0,4.034630656E-1,2.246677876E-3,1.220731735E-1
4.273089779E0,5.405530334E-1,3.379881382E-3,1.298971176E-1
4.292520082E0,7.571510673E-1,-2.920538187E-2,1.301679611E-1
4.312339408E0,9.518380165E-1,-6.068602204E-2,5.104637146E-2
4.332274990E0,4.421359897E-1,-2.576434612E-2,-1.510171890E-1
4.342326587E0,3.759754300E-1,-2.397403121E-2,-2.523250580E-1
4.362402284E0,4.452473521E-1,-1.406887174E-2,-3.041944504E-1
4.382362209E0,5.638863444E-1,-3.344717622E-2,-3.900642395E-1
4.392603196E0,6.004387140E-1,-5.345997214E-2,-4.415006638E-1
4.412609937E0,6.903167963E-1,-7.044440508E-2,-5.044155121E-1
4.432631872E0,7.966604829E-1,-3.520911932E-2,-4.947738647E-1
4.442718528E0,8.164451718E-1,-2.523413301E-2,-4.675788879E-1
4.462418770E0,7.758182883E-1,-1.799610257E-2,-4.393358231E-1
4.482460830E0,6.541649103E-1,-5.502727628E-2,-4.206800461E-1
4.497546007E0,5.735753775E-1,-4.982480407E-2,-4.027442932E-1
4.513741184E0,5.779041052E-1,-2.700570226E-2,-3.555622101E-1
4.532307184E0,3.952444196E-1,5.684912205E-3,-2.506971359E-1
4.542362184E0,2.594308853E-1,3.281024098E-2,-1.457805634E-1
4.562299184E0,2.162510157E-2,2.165749669E-2,-9.500503540E-2
4.583352184E0,-2.597675323E-1,2.818346024E-2,-3.288650513E-2
4.602306184E0,-4.819535613E-1,6.008386612E-2,4.392147064E-2
4.612449184E0,-5.875860453E-1,7.047477365E-2,9.958553314E-2
4.622452184E0,-4.131977260E-1,5.396583676E-2,1.150817871E-1
4.642249184E0,-2.721080184E-1,3.284221888E-2,1.374406815E-1
4.652277184E0,-2.401223481E-1,8.714795113E-3,1.314115524E-1
4.662343184E0,-2.126177549E-1,9.410023689E-3,1.345252991E-1
4.672472184E0,-2.002542019E-1,1.736325026E-2,1.207160950E-1
4.692584184E0,-3.643873036E-1,1.715272665E-2,1.528453827E-1
4.712556184E0,-4.550943673E-1,3.407722712E-2,1.602172852E-1
4.732435184E0,-5.172913671E-1,2.567160130E-2,1.121015549E-1
4.752577184E0,-5.499752164E-1,4.907906055E-3,1.119098663E-1
4.772353184E0,-5.189768076E-1,1.080375910E-2,1.404457092E-1
4.792426184E0,-3.773197234E-1,1.563715935E-2,1.646270752E-1
4.802519184E0,-3.191747367E-1,3.712177277E-4,1.536827087E-1
4.822301184E0,-1.490457058E-1,-1.450020075E-2,1.382217407E-1
4.832365184E0,-7.447797060E-2,-1.030749083E-2,1.350650787E-1
4.842615184E0,2.540284395E-2,-3.051620722E-2,1.455955505E-1
4.862378184E0,2.520292997E-1,-3.217023611E-2,1.822166443E-1
4.882256184E0,5.082443357E-1,-3.638708591E-2,1.470031738E-1
4.892483184E0,6.360827088E-1,-5.348244309E-2,1.156549454E-1
4.912303184E0,8.628733754E-1,-6.161424518E-2,6.093692780E-2
4.922327184E0,9.741221070E-1,-7.347115874E-2,3.680706024E-2
4.932406184E0,6.221780181E-1,-4.808437824E-2,-7.588481903E-2
4.952278184E0,3.617489934E-1,-2.769100666E-2,-2.159347534E-1
4.972747184E0,4.090062976E-1,-2.800652385E-2,-3.408670425E-1
4.992301184E0,5.441554189E-1,-5.117174983E-2,-4.292287827E-1
5.002320184E0,6.066353917E-1,-4.316014051E-2,-4.385576248E-1
5.022341184E0,7.205010056E-1,-3.465873003E-2,-4.412345886E-1
5.032422184E0,7.437034249E-1,-3.109797835E-2,-4.439554214E-1
5.052258184E0,7.830982804E-1,-3.229105473E-2,-4.855718613E-1
5.062848184E0,7.772905231E-1,-3.128433228E-2,-4.852981567E-1
5.082238184E0,6.877382398E-1,-2.432578802E-2,-4.552650452E-1
