"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.115132310E-1,-1.607781351E-1,-1.226488054E-1,-1.772460938E-1
7.215409320E-1,-1.910620779E-1,-1.078239828E-1,-3.688812256E-3
7.315877830E-1,-2.096048295E-1,-1.270174086E-1,1.778316498E-2
7.415907080E-1,-2.135101855E-1,-1.252187043E-1,-6.009674072E-2
7.616149020E-1,-1.767193377E-1,-9.885664284E-2,-2.552490234E-1
7.719022680E-1,-1.717196554E-1,-8.343021572E-2,-2.289352417E-1
7.918737920E-1,-1.032532156E-1,-4.427653924E-2,2.490615845E-2
8.117741730E-1,-7.690221071E-2,-1.720165834E-2,-7.439136505E-2
8.218924030E-1,-7.084909081E-2,-1.437431201E-2,-1.701049805E-1
8.319355180E-1,-8.294592798E-2,-1.078070328E-2,-2.394638062E-1
8.419640760E-1,-9.029400349E-2,-1.467203721E-2,-2.297754288E-1
8.616234940E-1,-1.299714595E-1,-3.682254255E-2,-5.593299866E-3
8.716390640E-1,-1.481355429E-1,-3.177735209E-2,-1.846313477E-3
8.914942410E-1,-1.341177821E-1,-3.219779581E-2,-1.869258881E-1
9.015119370E-1,-1.206133813E-1,-2.526013181E-2,-2.453165054E-1
9.215277090E-1,-6.413406134E-2,1.088099182E-2,-8.310222626E-2
9.316216710E-1,-2.726286650E-2,2.363462746E-2,-2.294540405E-2
9.515186430E-1,4.003395140E-2,7.121363282E-2,-9.526157379E-2
9.714798860E-1,9.066510201E-2,7.894971967E-2,-2.393302917E-1
9.814807600E-1,9.267598391E-2,8.498129994E-2,-1.144142151E-1
9.914986970E-1,7.712835073E-2,7.953996211E-2,-7.925319672E-2
1.011590149E0,6.666228175E-2,5.792228132E-2,-1.884412766E-1
1.031493512E0,5.950972438E-2,4.966577888E-2,-1.742763519E-1
1.041511073E0,6.569054723E-2,5.125147849E-2,-1.354351044E-1
1.051548853E0,7.323959470E-2,4.655937850E-2,-7.506847382E-2
1.071523938E0,1.207658052E-1,7.059467584E-2,-1.651182175E-1
1.081532286E0,1.616493464E-1,7.887884229E-2,-2.413339615E-1
1.101494297E0,2.094250917E-1,9.568105638E-2,-1.545553207E-1
1.111512965E0,2.171822935E-1,9.587369859E-2,-5.622386932E-2
1.121540799E0,2.274604589E-1,1.006446630E-1,-5.376243591E-2
1.131571216E0,2.305565476E-1,9.781207144E-2,-1.315126419E-1
1.151483029E0,2.200697213E-1,7.166672498E-2,-2.798490524E-1
1.161595831E0,2.089877725E-1,5.758661777E-2,-2.402935028E-1
1.181498183E0,1.426287591E-1,2.463044226E-2,-1.324043274E-1
1.201469271E0,1.409138739E-1,-9.203255177E-4,-1.970119476E-1
1.211470952E0,1.387883425E-1,2.825826406E-3,-1.827478409E-1
1.221539793E0,1.474322081E-1,-4.052124918E-3,-1.685400009E-1
1.241533423E0,1.687723994E-1,4.349976778E-3,-1.199722290E-1
1.251671528E0,1.854273677E-1,1.224191487E-2,-1.215562820E-1
1.271511107E0,2.104255110E-1,1.083301753E-2,-2.516880035E-1
1.281537870E0,1.867500246E-1,1.169402152E-2,-2.078418732E-1
1.291620252E0,1.718390286E-1,3.660172224E-3,-9.938240051E-2
1.311541538E0,1.196193099E-1,-2.939325571E-2,-8.228778839E-2
1.321544586E0,9.786659479E-2,-4.391765967E-2,-2.000341415E-1
1.341486872E0,4.552105069E-2,-7.277052850E-2,-2.487087250E-1
1.351533753E0,1.191169024E-2,-8.314973861E-2,-1.952228546E-1
1.361554693E0,-6.810307503E-3,-9.812063724E-2,-7.231616974E-2
1.381491398E0,-6.941527128E-3,-9.620419145E-2,-1.676626205E-1
1.401500325E0,8.503139019E-3,-8.826140314E-2,-1.684417725E-1
1.411544979E0,7.045745850E-3,-8.487690240E-2,-8.262348175E-2
1.431479470E0,3.943368793E-3,-7.667610794E-2,-1.431655884E-1
1.451478343E0,-3.516101837E-2,-8.885839581E-2,-1.820602417E-1
1.461597488E0,-6.195321679E-2,-1.071028337E-1,-1.679325104E-1
1.471787061E0,-8.923691511E-2,-1.012692750E-1,-1.154718399E-1
1.491642240E0,-1.381476223E-1,-1.182082146E-1,-6.911659241E-2
1.511540535E0,-1.656184942E-1,-1.180638820E-1,-2.094202042E-1
1.531515359E0,-1.774707437E-1,-1.093957722E-1,-1.245965958E-1
1.541592496E0,-1.703686565E-1,-9.618514776E-2,-5.163764954E-2
1.561509599E0,-1.230503991E-1,-6.690546870E-2,-1.810665131E-1
1.571590116E0,-1.075514928E-1,-6.316904724E-2,-2.038726807E-1
1.591506754E0,-1.216499433E-1,-3.931252286E-2,-4.950046539E-2
1.611452164E0,-1.340553463E-1,-4.335818440E-2,-9.378242493E-2
1.621462399E0,-1.414924562E-1,-5.065767467E-2,-1.979045868E-1
1.631511016E0,-1.501822770E-1,-5.038871616E-2,-1.954708099E-1
1.641528325E0,-1.687064916E-1,-5.455711111E-2,-1.307621002E-1
1.661479056E0,-1.778050065E-1,-4.094464704E-2,-6.232452393E-2
1.671598345E0,-1.726226807E-1,-4.926002771E-2,-9.571266174E-2
1.691489811E0,-1.453151107E-1,-2.018735185E-2,-1.744508743E-1
1.711519178E0,-9.571830928E-2,2.073895186E-3,-1.394119263E-1
1.721594406E0,-6.621995568E-2,1.616872102E-2,-5.782508850E-2
1.741489577E0,-1.445905864E-2,5.615445971E-2,-1.950721741E-1
1.761552119E0,3.687888384E-4,7.385872304E-2,-1.610298157E-1
1.781475505E0,-1.482751966E-2,6.187987328E-2,-7.899284363E-2
1.791503069E0,-1.395058632E-2,5.574142188E-2,-8.219432831E-2
1.811471742E0,-1.136142015E-2,5.069233477E-2,-1.400680542E-1
1.831501911E0,2.367770672E-2,6.240794063E-2,-1.930370331E-1
1.851523953E0,5.943572521E-2,7.641214877E-2,-9.151649475E-2
1.871617963E0,1.192182600E-1,9.878041595E-2,-1.742992401E-1
1.891518216E0,1.699700505E-1,1.092061549E-1,-1.699342728E-1
1.911486529E0,1.759558469E-1,1.021747962E-1,-1.420001984E-1
1.921520081E0,1.668053269E-1,9.770987928E-2,-1.083116531E-1
1.931522357E0,1.527223885E-1,8.653165400E-2,-1.390542984E-1
1.951647314E0,1.424735487E-1,5.894509703E-2,-2.508697510E-1
1.971569804E0,1.329216659E-1,4.792567343E-2,-4.797458649E-2
1.991512176E0,1.508718729E-1,4.060386121E-2,-1.720962524E-1
2.001624905E0,1.643798649E-1,4.433337599E-2,-2.964134216E-1
2.021515951E0,1.956326365E-1,5.976915359E-2,-2.136354446E-1
2.041595463E0,2.169415355E-1,5.065024644E-2,-6.790828705E-2
2.051608048E0,2.162096053E-1,4.697867483E-2,-1.004724503E-1
2.071477237E0,2.050606161E-1,3.568229824E-2,-3.032722473E-1
2.081478935E0,1.921351850E-1,1.586142927E-2,-2.592411041E-1
2.101535459E0,1.509769559E-1,-1.023758948E-2,-7.119178772E-3
2.121500590E0,1.190656424E-1,-3.703355417E-2,-2.685594559E-1
2.131561612E0,1.125210524E-1,-5.342376977E-2,-3.191270828E-1
2.151515628E0,9.669971466E-2,-5.705557019E-2,-6.955051422E-2
2.171494382E0,9.463101625E-2,-6.095477566E-2,-7.270050049E-2
2.181561008E0,1.078026295E-1,-6.389898062E-2,-2.120285034E-1
2.191563821E0,1.098358631E-1,-5.007192865E-2,-2.795286179E-1
2.211570180E0,8.838869631E-2,-6.091387942E-2,-1.392002106E-1
2.231490770E0,3.793388605E-2,-7.557992637E-2,-7.422447205E-2
2.251477168E0,-2.932012081E-3,-9.398183227E-2,-1.384696960E-1
2.271466767E0,-4.458019137E-2,-1.112422645E-1,-1.978712082E-1
2.281526200E0,-7.245793939E-2,-1.158338636E-1,-1.813707352E-1
2.291542417E0,-8.630035818E-2,-1.244967878E-1,-1.205663681E-1
2.311520079E0,-9.128828347E-2,-1.074274704E-1,-1.114168167E-1
2.331495495E0,-7.583719492E-2,-9.084129333E-2,-2.004337311E-1
2.341501064E0,-8.616080880E-2,-7.523534447E-2,-9.289264679E-2
2.351547349E0,-8.375789225E-2,-7.455793023E-2,-8.827400208E-2
2.361567491E0,-8.031775057E-2,-7.570645213E-2,-1.398906708E-1
2.371569062E0,-9.884656966E-2,-7.288420200E-2,-1.771240234E-1
2.391607491E0,-1.156104058E-1,-7.843421400E-2,-5.879974365E-2
2.411576098E0,-1.510729194E-1,-7.017830014E-2,-1.223478317E-1
2.431507000E0,-1.693909317E-1,-7.797782868E-2,-2.145519257E-1
2.441565817E0,-1.664590836E-1,-7.249376923E-2,-1.487064362E-1
2.451570725E0,-1.772540212E-1,-6.930205226E-2,-1.043853760E-1
2.461586179E0,-1.840820312E-1,-6.136146933E-2,-7.081413269E-2
2.471778406E0,-1.625656933E-1,-5.604045466E-2,-2.288150787E-2
2.491693577E0,-1.237962842E-1,-1.450355910E-2,-1.819963455E-1
2.511560119E0,-8.946336806E-2,7.821183652E-3,-4.898548126E-2
2.531496755E0,-9.228977561E-2,1.853083819E-2,1.341819763E-2
2.541596194E0,-8.611871302E-2,3.072712570E-2,-1.528692245E-1
2.561533774E0,-7.800956070E-2,2.913455293E-2,-2.866392136E-1
2.581549669E0,-9.983353317E-2,2.580620348E-2,-1.927375793E-2
2.601479892E0,-7.490456104E-2,3.238873929E-2,-3.315830231E-2
2.621478198E0,-4.111096263E-2,5.392328650E-2,-2.923240662E-1
2.641586275E0,3.012210131E-3,5.685778707E-2,-1.467523575E-1
2.661567794E0,3.968474269E-2,8.988228440E-2,1.208877563E-2
2.681475924E0,9.021764994E-2,1.091165021E-1,-2.121162415E-1
2.691513779E0,1.071626395E-1,1.046419665E-1,-2.212886810E-1
2.711552170E0,9.377455711E-2,9.173781425E-2,-4.688644409E-2
2.721583902E0,9.523057938E-2,8.368021995E-2,-1.134843826E-1
2.741529701E0,1.104959846E-1,7.511454076E-2,-2.298889160E-1
2.751592667E0,1.124686003E-1,6.921809912E-2,-2.318897247E-1
2.761678150E0,1.178101003E-1,7.261429727E-2,-1.166219711E-1
2.781498013E0,1.431928575E-1,6.342063099E-2,-1.901769638E-1
2.801487978E0,1.759573817E-1,7.804456353E-2,-2.086963654E-1
2.821465970E0,1.963500679E-1,7.494652271E-2,-3.601074219E-2
2.831507802E0,2.014994919E-1,7.189042121E-2,-1.388721466E-1
2.851478676E0,2.000731230E-1,5.664329231E-2,-2.320823669E-1
2.871530894E0,1.917003989E-1,4.644206911E-2,-1.243925095E-1
2.891485699E0,1.632853150E-1,9.091876447E-3,-1.999149323E-1
2.911601650E0,1.452856958E-1,-8.878074586E-3,-2.384109497E-1
2.931519138E0,1.411421299E-1,-1.460890472E-2,-5.687904358E-2
2.951477260E0,1.547353566E-1,-1.663078368E-2,-2.011680603E-1
2.971460040E0,1.564254761E-1,-1.563296467E-2,-2.282733917E-1
2.991529735E0,1.391086578E-1,-3.223345801E-2,-1.440963745E-1
3.001615684E0,1.199212968E-1,-4.014074430E-2,-1.050252914E-1
3.012122659E0,1.104374826E-1,-3.734311089E-2,-1.198072433E-1
3.031674390E0,8.313301206E-2,-7.040628046E-2,-2.271814346E-1
3.051544823E0,3.561735153E-2,-8.379597962E-2,-1.442031860E-1
3.071500181E0,-3.028303385E-3,-1.097818762E-1,-1.126689911E-1
3.081513907E0,-1.668387651E-2,-9.917361289E-2,-1.405820847E-1
3.101504202E0,-2.218812704E-2,-9.497980773E-2,-2.167367935E-1
3.121450026E0,-2.359454334E-2,-8.963558078E-2,-1.060600281E-1
3.131887830E0,-2.975445986E-2,-8.943566680E-2,-7.402992249E-2
3.151594933E0,-6.596606970E-2,-9.040711820E-2,-1.511573792E-1
3.161663783E0,-6.318636239E-2,-8.771593869E-2,-1.633205414E-1
3.181506671E0,-1.018864065E-1,-8.399301022E-2,-1.361055374E-1
3.201583393E0,-1.368111968E-1,-8.814746141E-2,-3.931999207E-2
3.211686513E0,-1.308520734E-1,-8.190551400E-2,-1.256322861E-1
3.231514353E0,-1.535434872E-1,-8.148037642E-2,-2.072067261E-1
3.251482063E0,-1.621976346E-1,-7.446557283E-2,-9.357738495E-2
3.261499848E0,-1.500842571E-1,-6.060065329E-2,-4.931735992E-2
3.281465437E0,-1.234735548E-1,-2.989615500E-2,-2.050027847E-1
3.291480535E0,-1.190335155E-1,-2.310941555E-2,-2.421331406E-1
3.301493584E0,-1.230185777E-1,-2.492887713E-2,-1.870689392E-1
3.321499871E0,-1.303216964E-1,-1.326990221E-2,5.729675293E-3
3.331709752E0,-1.482844949E-1,-9.207915515E-3,-6.004238129E-2
3.351502163E0,-1.335746497E-1,-5.252551287E-3,-2.346677780E-1
3.371811766E0,-1.364456713E-1,9.480252862E-3,-5.964756012E-2
3.382079700E0,-1.371700317E-1,3.320332617E-3,-5.589962006E-2
3.402042650E0,-1.017540395E-1,3.055949137E-2,-1.489200592E-1
3.421710138E0,-6.397870183E-2,4.719382897E-2,-1.305494308E-1
3.441504010E0,-3.286071122E-2,5.571603402E-2,-1.408224106E-1
3.451544322E0,-5.554318428E-3,7.453156263E-2,-1.034212112E-1
3.471497556E0,1.823657751E-2,7.716268301E-2,-1.410923004E-1
3.491640864E0,2.111816406E-2,9.149766713E-2,-1.391448975E-1
3.511495191E0,3.388676047E-2,8.980908990E-2,-1.981306076E-1
3.531461023E0,5.027508736E-2,8.715732396E-2,-1.001758575E-1
3.541473328E0,7.103079557E-2,8.647061884E-2,-5.781841278E-2
3.551479481E0,7.919642329E-2,8.559705317E-2,-1.231975555E-1
3.561493557E0,1.076748371E-1,8.820179105E-2,-2.161436081E-1
3.571636595E0,1.209031343E-1,8.937211335E-2,-2.073087692E-1
3.591546624E0,1.415320933E-1,9.744981676E-2,-1.827497482E-1
3.611636631E0,1.633910835E-1,8.082345873E-2,-8.419322968E-2
3.631492383E0,1.712074280E-1,7.704105973E-2,-2.213630676E-1
3.651519821E0,1.587607861E-1,6.967376918E-2,-8.670330048E-2
3.671510680E0,1.759445071E-1,4.261960834E-2,-1.796064377E-1
3.691573895E0,1.709717810E-1,2.565450221E-2,-2.295589447E-1
3.711478199E0,1.698619425E-1,2.488733083E-2,-1.169776917E-1
3.731441025E0,1.878950000E-1,1.778470725E-2,-1.458835602E-1
3.741602329E0,1.907104254E-1,5.432605743E-3,-2.178640366E-1
3.751610981E0,1.930184960E-1,7.833480835E-3,-2.515621185E-1
3.761649807E0,1.896068156E-1,6.927676499E-3,-1.500864029E-1
3.771699720E0,1.765031815E-1,-2.459309995E-3,-1.144495010E-1
3.781752177E0,1.694687307E-1,-3.907360137E-3,-1.841478348E-1
3.801553519E0,1.562940478E-1,-1.787378639E-2,-1.776075363E-1
3.821720855E0,1.210013032E-1,-5.257938430E-2,-1.376075745E-1
3.841565939E0,1.008940637E-1,-6.925413013E-2,-1.634912491E-1
3.851804786E0,8.847659826E-2,-7.187876850E-2,-2.357177734E-1
3.871641172E0,6.883877516E-2,-8.112588525E-2,-1.311683655E-1
3.891554018E0,5.477163196E-2,-7.927070558E-2,-1.140565872E-1
3.901594826E0,5.378788710E-2,-8.453269303E-2,-1.492071152E-1
3.911661230E0,4.362666607E-2,-6.882130355E-2,-2.298145294E-1
3.931495783E0,2.598369122E-2,-8.418329060E-2,-1.635551453E-1
3.941665208E0,2.431333065E-3,-9.105123580E-2,-8.849716187E-2
3.961541277E0,-4.143382609E-2,-1.085525155E-1,-1.071119308E-1
3.981597794E0,-7.086089253E-2,-9.521389008E-2,-2.034273148E-1
3.991683714E0,-7.704015076E-2,-1.030916572E-1,-1.605606079E-1
4.011533654E0,-1.025012732E-1,-9.355058521E-2,-7.352733612E-2
4.031517389E0,-1.079743654E-1,-7.800631970E-2,-1.743659973E-1
4.041694511E0,-9.758184850E-2,-7.302717119E-2,-1.661272049E-1
4.051760572E0,-1.082043797E-1,-7.039481401E-2,-1.410932541E-1
4.071593368E0,-1.122688353E-1,-6.279300898E-2,-1.077928543E-1
4.091498817E0,-1.223359108E-1,-4.792217165E-2,-1.606130600E-1
4.111520429E0,-1.395875216E-1,-3.457638621E-2,-1.259708405E-1
4.121704031E0,-1.456225961E-1,-4.528196901E-2,-9.246921539E-2
4.141571733E0,-1.661021113E-1,-3.679066896E-2,-1.068038940E-1
4.161586158E0,-1.570111364E-1,-2.977750450E-2,-1.414422989E-1
4.181480265E0,-1.364428550E-1,-7.334841415E-3,-1.485128403E-1
4.191676949E0,-1.335144043E-1,9.386336431E-3,-1.220941544E-1
4.211537962E0,-1.025993526E-1,1.348114945E-2,-1.063337326E-1
4.231542966E0,-7.387454987E0,7.021440268E-1,2.877178192E-1
4.241586800E0,-8.362783432E0,8.562563658E-1,-1.020198822E0
4.261687175E0,-1.885523915E0,6.810724735E-3,1.047337532E0
4.281510269E0,8.876430988E-2,-1.586404592E-1,1.087229729E0
4.291518451E0,2.661595345E-1,-1.254015863E-1,-5.438137054E-2
4.311490338E0,5.164457560E-1,-1.324100643E-1,1.391637802E0
4.331462310E0,9.628511071E-1,1.486746222E-2,-8.915309906E-1
4.341560972E0,1.219288707E0,6.136299670E-2,1.667693138E0
4.361470218E0,1.654131889E0,1.773568094E-1,-2.220769405E0
4.381452780E0,1.858143210E0,1.871564090E-1,2.435321808E-1
4.391458707E0,1.876078725E0,1.568137705E-1,-1.006858826E0
4.401474170E0,1.872204065E0,1.002577692E-1,1.170089722E0
4.421683768E0,1.649368644E0,-6.499218941E-2,3.084840775E-1
4.441609917E0,1.528775692E0,-1.392472982E-1,-7.772264481E-1
4.461498954E0,1.579713583E0,-1.385594308E-1,-5.896253586E-1
4.481474714E0,1.744310021E0,-5.420617014E-2,2.256603241E-1
4.501759154E0,1.917965770E0,5.133314803E-2,-7.581329346E-1
4.511874394E0,1.979177237E0,9.157209098E-2,7.142648697E-1
4.521894014E0,1.998411417E0,1.336329281E-1,-4.311304092E-1
4.541733729E0,1.919636965E0,1.518365294E-1,2.355022430E-1
4.553208181E0,1.803655028E0,1.247917414E-1,-8.304939270E-1
4.572018020E0,1.433189631E0,1.456570253E-2,6.585187912E-1
4.591633730E0,1.065144062E0,-8.294894546E-2,-2.558212280E-1
4.602167682E0,8.441417217E-1,-1.328247190E-1,-5.190782547E-1
4.621691396E0,6.453711987E-1,-1.316452771E-1,5.017642975E-1
4.641502074E0,5.719442368E-1,-4.852503166E-2,2.032470703E-1
4.651616354E0,5.433892012E-1,1.588908583E-2,5.047922134E-1
4.671497314E0,4.835616946E-1,1.225029230E-1,6.237506866E-2
4.691467554E0,2.546465695E-1,1.588196009E-1,-9.434318542E-2
4.702253594E0,5.442887545E-2,1.413892210E-1,4.023904800E-1
4.721672874E0,-3.055455685E-1,6.775099784E-2,-1.698646545E-1
4.741561944E0,-7.649136782E-1,-3.291928023E-2,3.784961700E-1
4.761496211E0,-1.144035339E0,-1.135057509E-1,3.549499512E-1
4.781510028E0,-1.363992572E0,-1.013681293E-1,-1.452741623E-1
4.791547831E0,-1.335820556E0,-3.842989355E-2,1.188850403E-1
4.811659183E0,-1.335019231E0,7.875042409E-2,3.498592377E-1
4.831540521E0,-1.321170926E0,1.538319588E-1,-1.413583755E-1
4.851477605E0,-1.400013804E0,1.714320928E-1,1.968383789E-2
4.871521126E0,-1.569999218E0,1.075584292E-1,2.474069595E-1
4.891501007E0,-1.768748045E0,1.232895628E-2,-1.248283386E-1
4.901510320E0,-1.846407890E0,-3.109113127E-2,1.072158813E-1
4.911610977E0,-1.896547794E0,-5.502814427E-2,-5.291080475E-2
4.931595469E0,-1.862266064E0,-7.944788784E-2,1.865015030E-1
4.951582342E0,-1.683964252E0,-2.967339940E-2,-2.791118622E-2
4.971514311E0,-1.377652287E0,5.042673275E-2,7.035255432E-3
4.991465303E0,-1.024038076E0,1.589331776E-1,1.619052887E-1
5.001474468E0,-9.181287289E-1,1.651398987E-1,1.918687820E-1
5.011703551E0,-8.338949680E-1,1.469676197E-1,2.772569656E-1
5.031558613E0,-7.189222574E-1,8.631266654E-2,7.476902008E-2
5.041592623E0,-6.695566177E-1,3.987937048E-2,2.363405228E-1
5.061513381E0,-5.718881488E-1,-5.276482552E-2,2.049293518E-1
5.071631507E0,-4.852879643E-1,-6.877157092E-2,3.341264725E-1
5.091656852E0,-2.023530006E-1,-6.927867979E-2,1.608600616E-1
5.111574188E0,1.367333233E-1,-7.448468357E-3,8.135604858E-2
5.131549022E0,2.665005922E-1,3.973768651E-2,2.069101334E-1
5.141579328E0,4.623500407E-1,6.659372151E-2,3.996944427E-2
5.151599981E0,3.607488275E-1,5.894407630E-2,8.916282654E-2
5.171654970E0,1.876332611E-1,3.777027130E-3,-8.210754395E-2
5.191554718E0,2.019663304E-1,-5.920458585E-2,-2.508020401E-1
5.211518905E0,2.509028018E-1,-1.396109611E-1,-2.548608780E-1
5.221680269E0,2.875990570E-1,-1.525905132E-1,-3.338842392E-1
5.241513292E0,4.167918563E-1,-1.816459894E-1,-4.361228943E-1
5.251621963E0,5.037064552E-1,-1.736342311E-1,-5.060472488E-1
5.261631798E0,6.053956747E-1,-1.289014369E-1,-4.231252670E-1
5.281490175E0,8.261579275E-1,-6.374765933E-2,-4.676828384E-1
5.291585904E0,9.156804085E-1,-3.576585650E-2,-4.242992401E-1
5.311522201E0,1.036521673E0,8.335158229E-3,-6.320819855E-1
5.331447525E0,1.001388073E0,-5.708031356E-3,-5.650911331E-1
5.341454079E0,9.354571104E-1,-2.374155819E-2,-4.931173325E-1
5.351503356E0,8.423847556E-1,-6.253120303E-2,-3.792333603E-1
5.371580564E0,5.826015472E-1,-1.522752345E-1,-5.257501602E-1
5.391485116E0,4.228585660E-1,-1.829895973E-1,-4.032077789E-1
5.411482254E0,3.158254623E-1,-1.431699693E-1,-2.151784897E-1
5.421581444E0,2.915433049E-1,-1.247545332E-1,-2.388992310E-1
5.431615539E0,2.558603883E-1,-9.728855640E-2,-2.719717026E-1
5.451535360E0,1.694957316E-1,-2.114344388E-2,-1.305475235E-1
5.461548997E0,9.143736959E-2,-1.202326268E-2,-5.177593231E-2
5.471564315E0,-5.400083959E-3,5.238272250E-3,3.910636902E-2
5.491498554E0,-2.829817533E-1,-9.364694357E-3,6.363677979E-2
5.501516094E0,-4.585372806E-1,-3.513266891E-2,2.733230591E-2
5.511561364E0,-6.516170502E-1,-6.402893364E-2,1.686277390E-1
5.531509816E0,-4.682760537E-1,-6.422854215E-2,1.912250519E-1
5.551482429E0,-3.337572217E-1,-3.591560572E-2,1.426820755E-1
5.561486531E0,-2.803406417E-1,-1.090433169E-2,1.872978210E-1
5.581449608E0,-2.137518525E-1,2.968415804E-2,2.349348068E-1
5.591481621E0,-1.912497133E-1,4.557204992E-2,2.059822083E-1
5.601482627E0,-1.814597547E-1,5.492861569E-2,1.270055771E-1
5.611486130E0,-1.628782004E-1,5.768453330E-2,1.128225327E-1
5.621704382E0,-2.395607829E-1,6.648922712E-2,1.567134857E-1
5.641605071E0,-4.465413094E-1,6.268035620E-2,9.855556488E-2
5.661476993E0,-6.957231164E-1,4.196256399E-3,6.956481934E-2
5.671585313E0,-8.242859244E-1,-1.486039162E-2,7.382106781E-2
5.691489553E0,-1.018847942E0,-7.202003151E-2,-3.328514099E-2
5.711482863E0,-1.114009857E0,-8.194690198E-2,-4.282093048E-2
5.721544748E0,-1.115735769E0,-7.427315414E-2,-3.589630127E-2
5.731560191E0,-1.092375755E0,-5.608345568E-2,-2.714157104E-2
5.741602912E0,-9.868449569E-1,-3.575697541E-3,-2.492618561E-2
5.751682773E0,-9.190055728E-1,3.324274719E-2,-3.889560699E-2
5.771664668E0,-7.778395414E-1,7.030913979E-2,-3.966045380E-2
5.791542892E0,-6.738229990E-1,6.717249751E-2,4.311275482E-2
5.811596698E0,-6.087578535E-1,3.739111871E-2,1.644134521E-2
5.831509150E0,-5.548313856E-1,-2.593757957E-2,1.107063293E-1
5.851574513E0,-4.301637113E-1,-7.906489819E-2,7.700920105E-2
5.871489353E0,-2.202546299E-1,-7.596322149E-2,1.359796524E-1
5.891421813E0,7.640475035E-2,-4.351925477E-2,2.144565582E-1
5.901462223E0,2.480116189E-1,-1.517432928E-2,3.109798431E-1
5.911574428E0,4.213002026E-1,1.554431766E-2,3.384809494E-1
5.931501082E0,7.934391499E-1,5.685713142E-2,1.783981323E-1
5.941508358E0,9.175046682E-1,5.621731281E-2,2.176561356E-1
5.951566996E0,1.015988588E0,4.171255976E-2,2.897653580E-1
5.971491724E0,4.657862186E-1,-8.725233376E-3,1.604661942E-1
